date,date_ymd,url,brand,category,price,delivery_time,color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-overhemd-black-lca22d09t-q11.html,LC Waikiki,Overhemd,35.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/edc-by-esprit-troyer-aus-baumwoll-sweater-navy-ed122s09z-k11.html,edc by Esprit,Sweater,59.99,3-6,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-standard-trainingsbroek-black-lca22e05e-q12.html,LC Waikiki,Trainingsbroek,35.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/puma-t-shirt-print-puma-white-pu122o0jv-a11.html,Puma,T-shirt print,40,3-6,puma white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-poloshirt-dark-blue-m3i22p085-k11.html,Massimo Dutti,Poloshirt,39.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-straight-leg-jeans-stone-washed-black-di622g01f-q11.html,Dickies,Straight leg jeans,75,1-2,stone washed black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-broek-navy-tha22e02k-k11.html,The Kooples,Broek,235,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-poloshirt-turquoise-lca22p03b-l11.html,LC Waikiki,Poloshirt,19.95,1-2,turquoise
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-regular-fit-check-overhemd-light-blue-m3i22d0q0-k11.html,Massimo Dutti,Overhemd,49.95,3-6,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/salsa-t-shirt-print-beige-sz022o04o-b11.html,Salsa,T-shirt print,49.95,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-shorts-brown-brh22f050-o11.html,Brave Soul,Shorts,26.95,1-2,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-t-shirt-basic-grey-melange-hu322o01y-c11.html,Hummel,T-shirt basic,19.95,3-6,grey melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/reebok-classic-trainingsbroek-grau-re022e03c-c11.html,Reebok Classic,Trainingsbroek,34.95,3-6,grau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/recovered-sweater-grau-r0o22s00h-c11.html,Re:Covered,Sweater,59.99,1-2,grau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-navy-lca22e05y-k11.html,LC Waikiki,Trainingsbroek,35.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-navy-lca22e063-k11.html,LC Waikiki,Trainingsbroek,49.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-red-lca22f04n-g11.html,LC Waikiki,Shorts,25.95,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-buckgre-shorts-grey-brh22f04y-c11.html,Brave Soul,Shorts,26.95,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-beige-lca22f04h-b11.html,LC Waikiki,Shorts,31.95,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/esprit-regular-fit-t-shirt-print-sand-es122o0yc-b11.html,Esprit,T-shirt print,29.99,3-6,sand
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/brave-soul-cargobroek-light-khaki-brh22e04n-n11.html,Brave Soul,Cargobroek,34.95,4-8,light khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/harmont-and-blaine-overhemd-marrone-scuro-hr422d072-o11.html,Harmont & Blaine,Overhemd,173,1-2,marrone scuro
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tealer-tee-chill-pill-unisex-t-shirt-print-coral-pink-tes21000h-j11.html,Tealer,T-shirt print,39.95,1-2,coral pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-sweater-met-rits-peacoat-hu342g06g-k11.html,Hummel,Sweater met rits,49.95,3-6,peacoat
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-overhemd-grey-lca22d09w-c11.html,LC Waikiki,Overhemd,35.95,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-organic-poloshirt-flame-sc322p04f-j11.html,Scotch & Soda,Poloshirt,63.95,3-6,flame
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/panareha-margarita-t-shirt-basic-blue-p0w22o00i-k13.html,Panareha,T-shirt basic,39,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/recovered-disney-excited-goofy-t-shirt-print-blau-r0o22o02p-k11.html,Re:Covered,T-shirt print,34.99,1-2,blau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-t-shirt-print-dark-green-6ca22o0c6-m11.html,Calvin Klein,T-shirt print,29.9,3-6,dark green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/harmont-and-blaine-overhemd-celeste-screziato-hr422d070-k11.html,Harmont & Blaine,Overhemd,113,1-2,celeste screziato
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-navy-lca22e05r-k11.html,LC Waikiki,Trainingsbroek,25.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mastrum-shorts-khaki-m4822f002-n11.html,Ma.strum,Shorts,139,3-6,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-black-lca22f04h-q11.html,LC Waikiki,Shorts,31.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/panareha-margarita-t-shirt-basic-yellow-p0w22o00i-e11.html,Panareha,T-shirt basic,39,1-2,yellow
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/colmar-sportshirt-na-zzlnfk017-e00.html,Colmar,Sport T-shirt,58.9,3-6,n/a
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-t-shirt-basic-peacoat-hu322o01y-k11.html,Hummel,T-shirt basic,19.95,3-6,peacoat
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/peuterey-shorts-white-pb722f001-a11.html,Peuterey,Shorts,89,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/harmont-and-blaine-overhemd-carta-da-zucchero-hr422d071-k11.html,Harmont & Blaine,Overhemd,163,1-2,carta da zucchero
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lyle-and-scott-plus-plain-poloshirt-light-blue-ly222p04c-k11.html,Lyle & Scott,Poloshirt,59.95,1-2,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/polo-sport-ralph-lauren-hoodie-hoodie-blue-note-rp522s002-k12.html,Polo Sport Ralph Lauren,Sweater,169.95,1-2,blue note
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-champlin-trainingsbroek-cement-di622f02h-c12.html,Dickies,Shorts,44.99,1-2,cement
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-shorts-ecru-tha22f00k-a11.html,The Kooples,Shorts,115,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mastrum-shorts-dark-blue-m4822f003-k11.html,Ma.strum,Shorts,139,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/esprit-regular-fit-poloshirt-sand-es122p07m-b11.html,Esprit,Poloshirt,39.99,3-6,sand
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-falling-rain-jeansshort-falling-rain-sc322f0br-c11.html,Scotch & Soda,Jeansshort,99.95,1-2,falling rain
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/armani-exchange-korte-jassen-anthracite-arc22t02i-q11.html,Armani Exchange,Korte jassen,145,3-6,anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-manfred-regular-pants-trainingsbroek-asphalt-hu342e085-c12.html,Hummel,Trainingsbroek,49.95,3-6,asphalt
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/peak-performance-cargo-korte-broeken-black-pe442e03i-m11.html,Peak Performance,Outdoorshorts,89.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-slim-fit-jeans-indigo-lca22g08q-k11.html,LC Waikiki,Slim fit jeans,45.95,1-2,indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/only-and-sons-onsivey-tee-t-shirt-print-bright-white-os322o15w-a11.html,Only & Sons,T-shirt print,14.99,1-2,bright white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/nike-sb-essentials-track-pant-trainingsbroek-blackanthracite-ns422e00z-q11.html,Nike SB,Trainingsbroek,64.95,1-2,black/anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jcofilt-tee-crew-neck-t-shirt-print-faded-denim-ja222o42r-k11.html,Jack & Jones,T-shirt print,14.99,1-2,faded denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-plus-t-shirt-print-navy-blue-la222o08d-k11.html,Lacoste,T-shirt print,64.95,1-2,navy blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-fungi-ja222s2i5-c11.html,Jack & Jones,Sweater,34.99,3-6,fungi
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-t-shirt-print-red-lca22o0eo-g11.html,LC Waikiki,T-shirt print,17.95,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/qs-by-soliver-t-shirt-print-fresh-salmon-qs122o0kf-h11.html,QS by s.Oliver,T-shirt print,12.99,3-6,fresh salmon
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lee-relaxed-drawstring-broek-mid-wash-le422e020-k11.html,Lee,Broek,89.95,4-8,mid wash
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-miles-hoodie-navy-blazer-ja222s2e2-k11.html,Jack & Jones,Sweater,39.99,3-6,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/panareha-margarita-t-shirt-basic-orange-p0w22o00i-h11.html,Panareha,T-shirt basic,39,1-2,orange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/endless-nights-flame-wolf-unisex-t-shirt-print-black-eno210029-q11.html,Endless Nights,T-shirt print,31.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-fungi-ja222s2i6-c11.html,Jack & Jones,Hoodie,49.99,3-6,fungi
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jorfreshly-sweater-peyote-ja222s27g-a11.html,Jack & Jones,Hoodie,49.99,3-6,peyote
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-manfred-korte-broeken-light-grey-melange-hu344g00a-c11.html,Hummel,Korte broeken,44.95,3-6,light grey melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bikkembergs-bermuda-felpa-con-tape-logato-pupin-shorts-blue-6bi22f005-k11.html,Bikkembergs,Shorts,160,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-short-sleeve-t-shirt-print-red-lca22o0f3-g11.html,LC Waikiki,T-shirt print,15.95,1-2,red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-overhemd-green-lca22d0a5-m11.html,LC Waikiki,Overhemd,55.95,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-cavalli-shirt-overhemd-lime-ju622d071-m11.html,Just Cavalli,Overhemd,279.95,1-2,lime
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-cavalli-overhemd-black-ju622d06q-q11.html,Just Cavalli,Overhemd,234.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tealer-longsleeve-batlogo-unisex-sweater-black-tes21000z-q11.html,Tealer,Sweater,49.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bugatti-poloshirt-turquoise-bu122p03q-m11.html,Bugatti,Poloshirt,49.95,4-8,turquoise
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-blue-lca22f04h-k11.html,LC Waikiki,Shorts,31.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-next-longsleeve-blue-grey-nx322o0vr-k12.html,Next,T-shirt print,27,1-2,bluegrey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/converse-order-up-graphic-tee-t-shirt-print-white-co422o0b1-a11.html,Converse,T-shirt print,29.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-lcw-short-sleeve-t-shirt-print-blue-lca22o0ej-k11.html,LC Waikiki,T-shirt print,19.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-broek-icon-grey-hu822f01h-c11.html,Hurley,Shorts,70,1-2,icon grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/mastrum-t-shirt-basic-white-m4822o00a-a11.html,Ma.strum,T-shirt basic,69.95,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-broek-beige-tha22e02m-b11.html,The Kooples,Pantalon,225,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hackett-london-zip-vest-navy-ht622q05f-k11.html,Hackett London,Vest,224.95,4-8,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-short-sleeve-t-shirt-print-black-lca22o0ef-q11.html,LC Waikiki,T-shirt print,31.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-manfred-korte-broeken-white-hu344g00a-a11.html,Hummel,Korte broeken,44.95,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-straight-leg-jeans-indigo-lca22g08o-k11.html,LC Waikiki,Straight leg jeans,45.95,1-2,indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-sweater-white-la222s07g-a11.html,Lacoste,Sweater,150,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-broek-barely-bone-hu822f01h-b11.html,Hurley,Shorts,70,1-2,barely bone
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-trainingsbroek-brown-dez22e0do-o11.html,DeFacto,Trainingsbroek,24.9,1-2,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/evenandodd-open-you-mind-mushrooms-tee-unisex-t-shirt-print-black-ev421000h-q11.html,Even&Odd,T-shirt print,17.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-overhemd-green-lca22d09v-m11.html,LC Waikiki,Overhemd,45.95,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-poloshirt-yellow-lca22p03b-e11.html,LC Waikiki,Poloshirt,19.95,1-2,yellow
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-shorts-navy-blazer-ja222f0sq-k11.html,Jack & Jones,Shorts,29.99,no delivery time,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-trainingsbroek-dk-grey-htr-hu822e008-c11.html,Hurley,Trainingsbroek,55,1-2,dk grey htr
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-black-lca22e05u-q11.html,LC Waikiki,Trainingsbroek,35.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-white-melange-ja222s2i4-a11.html,Jack & Jones,Sweater,34.99,3-6,white melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-navy-lca21a0pb-k11.html,LC Waikiki,Trainingsbroek,31.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-slim-fit-trainingsbroek-white-lca22e065-a11.html,LC Waikiki,Trainingsbroek,45.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-manchetknoop-dark-blue-m3i52l01s-k11.html,Massimo Dutti,Manchetknoop,35.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/panareha-margarita-t-shirt-basic-white-p0w22o00i-a11.html,Panareha,T-shirt basic,39,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-shorts-schwarz-ja222f0sq-q11.html,Jack & Jones,Shorts,29.99,no delivery time,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-sewalk-trainingsbroek-black-bb122f071-q11.html,BOSS,Shorts,79.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-whisper-white-ja222s2i6-a11.html,Jack & Jones,Hoodie,49.99,3-6,whisper white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-slim-fit-broek-beige-m3i22e0b2-b11.html,Massimo Dutti,Chino,59.95,3-6,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/superdry-cult-studios-limited-edition-lightweight-trui-tar-mega-marl-su222q0gg-q12.html,Superdry,Trui,220,3-6,tar mega marl
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-t-shirt-print-white-lca22o0ei-a11.html,LC Waikiki,T-shirt print,25.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-shorts-grey-lca22f04i-c11.html,LC Waikiki,Shorts,31.95,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-caid-shorts-dove-grey-ti522f01v-c11.html,Tiger of Sweden,Shorts,129.95,1-2,dove grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bershka-blazer-black-bej22a008-q11.html,Bershka,Colbert,49.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/michael-kors-scattered-crew-sweater-black-1mi22s03v-q11.html,Michael Kors,Sweater,99.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-sosa-broek-black-ti522e03v-q11.html,Tiger of Sweden,Broek,159.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/moschino-shorts-bianco-6mo22f00r-a11.html,MOSCHINO,Shorts,148.5,3-6,bianco
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-anthracite-lca22e05w-q11.html,LC Waikiki,Trainingsbroek,45.95,1-2,anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-navy-blazer-ja222s2i6-k11.html,Jack & Jones,Hoodie,49.99,3-6,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-anthracite-lca21a0pb-q12.html,LC Waikiki,Trainingsbroek,31.95,1-2,anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/esprit-shorts-navy-es122f0cb-k11.html,Esprit,Shorts,49.99,3-6,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-finch-shorts-light-ink-ti522f01w-k11.html,Tiger of Sweden,Shorts,129.95,1-2,light ink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-shorts-middle-grey-melange-tha22f00k-c11.html,The Kooples,Shorts,115,1-2,middle grey melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-standard-trainingsbroek-anthracite-lca22e05e-q11.html,LC Waikiki,Trainingsbroek,35.95,1-2,anthracite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jjichris-jjoriginal-jeansshort-blue-denim-ja222f0u9-k11.html,Jack & Jones,Jeansshort,49.99,3-6,blue denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/von-dutch-milan-hoodie-sand-vd122s00z-b11.html,Von Dutch,Sweater,89.95,1-2,sand
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-fury-akm-shorts-silver-birch-ja222f0uz-d11.html,Jack & Jones,Shorts,49.99,3-6,silver birch
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-trainingsbroek-black-lca22e05x-q11.html,LC Waikiki,Trainingsbroek,45.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-blazer-blue-m3i22t0o2-k11.html,Massimo Dutti,blazer,169,3-6,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-sweater-black-ja222s2i3-q11.html,Jack & Jones,Hoodie,39.99,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/salsa-jeansshort-blau-sz022f01j-k11.html,Salsa,Jeansshort,69.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/reebok-classic-shorts-black-re022f017-q11.html,Reebok Classic,Shorts,54.95,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/edc-by-esprit-jeansshort-bright-blue-ed122f0b0-k11.html,edc by Esprit,Jeansshort,49.99,3-6,bright blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/esprit-straight-leg-jeans-blue-bleached-es122g0aw-k12.html,Esprit,Straight leg jeans,59.99,3-6,blue bleached
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-denton-chino-faded-indigo-to122e0bo-k11.html,Tommy Hilfiger,Chino,119.9,3-6,faded indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/nike-sb-chino-black-ns422e010-q11.html,Nike SB,Chino,64.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-shorts-black-tha22f00k-q11.html,The Kooples,Shorts,115,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-jeansshort-indigo-lca22f04g-k11.html,LC Waikiki,Jeansshort,45.95,1-2,indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-cavalli-pants-pockets-straight-leg-jeans-black-ju622g05h-q11.html,Just Cavalli,Straight leg jeans,304.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-champlin-trainingsbroek-withered-rose-di622f02h-g11.html,Dickies,Shorts,44.99,1-2,withered rose
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-performance-pant-trainingsbroek-black-cka42e01v-q11.html,Calvin Klein Performance,Trainingsbroek,79.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/converse-chevron-shorts-converse-black-co422f01f-q11.html,Converse,Shorts,49.95,1-2,converse black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jeansshort-blue-denim-ja222f0v5-k11.html,Jack & Jones,Jeansshort,39.99,3-6,blue denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/edc-by-esprit-jeansshort-blue-black-ed122f0b1-k11.html,edc by Esprit,Jeansshort,49.99,3-6,blue black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/schoeffel-korte-broeken-schwarz-sc742e02g-q11.html,Schöffel,schwarz,39.95,3-6,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tiger-of-sweden-traven-broek-artwork-ti522e03s-k11.html,Tiger of Sweden,Broek,199.95,4-8,artwork
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/versace-jeans-couture-trainingsbroek-black-vei22e01m-q11.html,Versace Jeans Couture,Trainingsbroek,239.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-signature-stropdas-sand-nx352r06a-b12.html,Next,Stropdas,30,1-2,sand
